label,pattern,attr,replace
odonata,Protoneura woytkowskii,lower,
odonata,Psaironeura angeloi,lower,
odonata,Psaironeura bifurcata,lower,
odonata,Protoneura bifurcata,lower,Psaironeura bifurcata
odonata,Psaironeura machadoi,lower,Psaironeura bifurcata
odonata,Psaironeura remissa,lower,
odonata,Protoneura remissa,lower,Psaironeura remissa
odonata,Psaironeura selvatica,lower,
odonata,Psaironeura tenuissima,lower,
odonata,Protoneura tenuissima,lower,Psaironeura tenuissima
odonata,Psaironeura cerasina,lower,Psaironeura tenuissima
odonata,Pseudagrion acaciae,lower,
odonata,Pseudagrion aguessei,lower,
odonata,Pseudagrion alcicorne,lower,
odonata,Pseudagrion ambatoroae,lower,
odonata,Pseudagrion ampolomitae,lower,
odonata,Pseudagrion andamanicum,lower,
odonata,Pseudagrion angolense,lower,
odonata,Pseudagrion filiforme,lower,Pseudagrion angolense
odonata,Pseudagrion monardi,lower,Pseudagrion angolense
odonata,Pseudagrion apicale,lower,
odonata,Pseudagrion approximatum,lower,
odonata,Pseudagrion arabicum,lower,
odonata,Pseudagrion assegaii,lower,
odonata,Pseudagrion aureofrons,lower,
odonata,Pseudagrion aureolum,lower,
odonata,Pseudagrion australasiae,lower,
odonata,Pseudagrion bengalense,lower,Pseudagrion australasiae
odonata,Pseudagrion azureum,lower,
odonata,Pseudagrion bernardi,lower,
odonata,Pseudagrion bicoerulans,lower,
odonata,Pseudagrion grande,lower,Pseudagrion bicoerulans
odonata,Pseudagrion major,lower,Pseudagrion bicoerulans
odonata,Pseudagrion stellatum,lower,Pseudagrion bicoerulans
odonata,Pseudagrion bidentatum,lower,
odonata,Pseudagrion buenafei,lower,
odonata,Pseudagrion caffrum,lower,
odonata,Agrion caffrum,lower,Pseudagrion caffrum
odonata,Agrion palliatum,lower,Pseudagrion caffrum
odonata,Pseudagrion calosomum,lower,
odonata,Pseudagrion camerunense,lower,
odonata,Enallagma camerunense,lower,Pseudagrion camerunense
odonata,Pseudagrion angelicum,lower,Pseudagrion camerunense
odonata,Pseudagrion celebense,lower,
odonata,Pseudagrion cheliferum,lower,
odonata,Pseudagrion chloroceps,lower,
odonata,Pseudagrion cingillum,lower,
odonata,Agrion cingillum,lower,Pseudagrion cingillum
odonata,Pseudagrion papuense,lower,Pseudagrion cingillum
odonata,Pseudagrion citricola,lower,
odonata,Pseudagrion civicum,lower,
odonata,Pseudagrion coarctatum,lower,
odonata,Pseudagrion coeleste,lower,
odonata,Pseudagrion umsingaziense,lower,Pseudagrion coeleste
odonata,Pseudagrion samfyae,lower,Pseudagrion coeleste
odonata,Pseudagrion coeruleipunctum,lower,
odonata,Pseudagrion commoniae,lower,
odonata,Pseudagrion nigerrimum,lower,Pseudagrion commoniae
odonata,Pseudagrion coomansi,lower,
odonata,Pseudagrion coriaceum,lower,
odonata,Pseudagrion crocops,lower,
odonata,Pseudagrion semicolon,lower,Pseudagrion crocops
odonata,Pseudagrion cyathiforme,lower,
odonata,Aciagrion walteri,lower,Pseudagrion cyathiforme
odonata,Pseudagrion dactylidium,lower,
odonata,Pseudagrion daponshanensis,lower,
odonata,Pseudagrion deconcertans,lower,
odonata,Pseudagrion decorum,lower,
odonata,Agrion decorum,lower,Pseudagrion decorum
odonata,Pseudagrion deningi,lower,
odonata,Pseudagrion digitatum,lower,
odonata,Pseudagrion dispar,lower,
odonata,Pseudagrion divaricatum,lower,
odonata,Pseudagrion draconis,lower,
odonata,Pseudagrion dundoense,lower,
odonata,Pseudagrion emarginatum,lower,
odonata,Pseudagrion coeruleiceps,lower,Pseudagrion emarginatum
odonata,Pseudagrion epiphonematicum,lower,
odonata,Pseudagrion estesi,lower,
odonata,Pseudagrion evanidum,lower,
odonata,Pseudagrion farinicolle,lower,
odonata,Pseudagrion fisheri,lower,
odonata,Pseudagrion fumipennis,lower,
odonata,Pseudagrion furcigerum,lower,
odonata,Agrion furcigerum,lower,Pseudagrion furcigerum
odonata,Pseudagrion gamblesi,lower,
odonata,Pseudagrion giganteum,lower,
odonata,Pseudagrion gigas,lower,
odonata,Pseudagrion glaucescens,lower,
odonata,Pseudagrion zumbense,lower,Pseudagrion glaucescens
odonata,Pseudagrion mozambicensis,lower,Pseudagrion glaucescens
odonata,Pseudagrion zambesiensis,lower,Pseudagrion glaucescens
odonata,Pseudagrion glaucoideum,lower,
odonata,Pseudagrion glaucum,lower,
odonata,Coenagrion glaucum,lower,Pseudagrion glaucum
odonata,Pseudagrion basicornu,lower,Pseudagrion glaucum
odonata,Pseudagrion greeni,lower,
odonata,Pseudagrion grilloti,lower,
odonata,Pseudagrion guichardi,lower,
odonata,Pseudagrion hageni,lower,
odonata,Pseudagrion rubridorsum,lower,Pseudagrion hageni
odonata,Pseudagrion tropicanum,lower,Pseudagrion hageni
odonata,Pseudagrion hamoni,lower,
odonata,Pseudagrion whellani,lower,Pseudagrion hamoni
odonata,Pseudagrion hamulus,lower,
odonata,Pseudagrion helenae,lower,
odonata,Pseudagrion planiramum,lower,Pseudagrion helenae
odonata,Pseudagrion hemicolon,lower,
odonata,Pseudagrion flavipes,lower,Pseudagrion hemicolon
odonata,Pseudagrion conspicuum,lower,Pseudagrion hemicolon
odonata,Pseudagrion flavipes,lower,Pseudagrion hemicolon
odonata,Pseudagrion hypermelas,lower,
odonata,Pseudagrion igniceps,lower,
odonata,Pseudagrion ignifer,lower,
odonata,Pseudagrion ignifer,lower,Pseudagrion ignifer
odonata,Pseudagrion incisurum,lower,
odonata,Pseudagrion inconspicuum,lower,
odonata,Pseudagrion indicum,lower,
odonata,Pseudagrion inopinatum,lower,
odonata,Pseudagrion isidromorai,lower,
odonata,Pseudagrion jedda,lower,
odonata,Pseudagrion kaffinum,lower,
odonata,Pseudagrion kamiranzovu,lower,
odonata,Pseudagrion kersteni,lower,
odonata,Agrion kersteni,lower,Pseudagrion kersteni
odonata,Agrion deckeni,lower,Pseudagrion kersteni
odonata,Pseudagrion praetextatum,lower,Pseudagrion kersteni
odonata,Pseudagrion kilimandjaricum,lower,Pseudagrion kersteni
odonata,Pseudagrion williamsi,lower,Pseudagrion kersteni
odonata,Pseudagrion kibalense,lower,
odonata,Pseudagrion laidlawi,lower,
odonata,Pseudagrion lalakense,lower,
odonata,Pseudagrion lindicum,lower,
odonata,Pseudagrion lorenzi,lower,
odonata,Pseudagrion lucidum,lower,
odonata,Pseudagrion lucifer,lower,
odonata,Pseudagrion macrolucidum,lower,
odonata,Pseudagrion makabusiense,lower,
odonata,Pseudagrion malabaricum,lower,
odonata,Pseudagrion malagasoides,lower,
odonata,Pseudagrion malgassicum,lower,
odonata,Pseudagrion mascagnii,lower,
odonata,Pseudagrion massaicum,lower,
odonata,Pseudagrion cogmani,lower,Pseudagrion massaicum
odonata,Pseudagrion chomae,lower,Pseudagrion massaicum
odonata,Pseudagrion melanicterum,lower,
odonata,Pseudagrion mellisi,lower,
odonata,Pseudagrion merina,lower,
odonata,Pseudagrion microcephalum,lower,
odonata,Agrion microcephalum,lower,Pseudagrion microcephalum
odonata,Pseudagrion microcephalum,lower,Pseudagrion microcephalum
odonata,Pseudagrion mohelii,lower,
odonata,Pseudagrion munte,lower,
odonata,Pseudagrion newtoni,lower,
odonata,Pseudagrion nigripes,lower,
odonata,Pseudagrion nigrofasciatum,lower,
odonata,Pseudagrion infracavum,lower,Pseudagrion nigrofasciatum
odonata,Pseudagrion niloticum,lower,
odonata,Enallagma caputavis,lower,Pseudagrion niloticum
odonata,Pseudagrion nubicum,lower,
odonata,Pseudagrion tricornis,lower,Pseudagrion nubicum
odonata,Pseudagrion olsufieffi,lower,
odonata,Pseudagrion pacale,lower,
odonata,Pseudagrion pacificum,lower,
odonata,Pseudagrion palauense,lower,
odonata,Pseudagrion parafarinicolle,lower,
odonata,Pseudagrion pelecotomum,lower,
odonata,Pseudagrion perfuscatum,lower,
odonata,Pseudagrion pilidorsum,lower,
odonata,Agrion pilidorsum,lower,Pseudagrion pilidorsum
odonata,Pseudagrion pontogenes,lower,
odonata,Pseudagrion pruinosum,lower,
odonata,Agrion pruinosum,lower,Pseudagrion pruinosum
odonata,Pseudagrion elongatum,lower,Pseudagrion pruinosum
odonata,Pseudagrion elongatum,lower,Pseudagrion pruinosum
odonata,Pseudagrion pruinosum,lower,Pseudagrion pruinosum
odonata,Pseudagrion pterauratum,lower,
odonata,Pseudagrion punctum,lower,
odonata,Agrion punctum,lower,Pseudagrion punctum
odonata,Pseudagrion renaudi,lower,
odonata,Pseudagrion risi,lower,
odonata,Paulianagrion platystictoides,lower,Pseudagrion risi
odonata,Pseudagrion rubriceps,lower,
odonata,Archibasis ceylonica,lower,Pseudagrion rubriceps
odonata,Pseudagrion flavifrons,lower,Pseudagrion rubriceps
odonata,Pseudagrion rufocinctum,lower,
odonata,Pseudagrion rufostigma,lower,
odonata,Pseudagrion salisburyense,lower,
odonata,Pseudagrion chongwe,lower,Pseudagrion salisburyense
odonata,Pseudagrion samoense,lower,
odonata,Pseudagrion sarepi,lower,
odonata,Pseudagrion schieli,lower,
odonata,Pseudagrion schmidtianum,lower,
odonata,Pseudagrion serrulatum,lower,
odonata,Pseudagrion seyrigi,lower,
odonata,Pseudagrion silaceum,lower,
odonata,Pseudagrion simile,lower,
odonata,Pseudagrion simonae,lower,
odonata,Pseudagrion simplicilaminatum,lower,
odonata,Pseudagrion sjoestedti,lower,
odonata,Pseudagrion wittei,lower,Pseudagrion sjoestedti
odonata,Pseudagrion beadlei,lower,Pseudagrion sjoestedti
odonata,Pseudagrion greigi,lower,Pseudagrion sjoestedti
odonata,Pseudagrion jacksoni,lower,Pseudagrion sjoestedti
odonata,Pseudagrion pseudosjoestedti,lower,Pseudagrion sjoestedti
odonata,Pseudagrion nigeriensis,lower,Pseudagrion sjoestedti
odonata,Pseudagrion spencei,lower,
odonata,Pseudagrion spernatum,lower,
odonata,Pseudagrion gerstaeckeri,lower,Pseudagrion spernatum
odonata,Pseudagrion natalense,lower,Pseudagrion spernatum
odonata,Pseudagrion spinithoracicum,lower,
odonata,Pseudagrion starreanum,lower,
odonata,Pseudagrion stuckenbergi,lower,
odonata,Pseudagrion sublacteum,lower,
odonata,Caenagrion sublacteum,lower,Pseudagrion sublacteum
odonata,Pseudagrion mortoni,lower,Pseudagrion sublacteum
odonata,Pseudagrion pseudomassaicum,lower,Pseudagrion sublacteum
odonata,Pseudagrion rusingae,lower,Pseudagrion sublacteum
odonata,Pseudagrion pseudomassaicum,lower,Pseudagrion sublacteum
odonata,Pseudagrion sudanicum,lower,
odonata,Pseudagrion rubroviridis,lower,Pseudagrion sudanicum
odonata,Pseudagrion vansomereni,lower,Pseudagrion sudanicum
odonata,Pseudagrion superbum,lower,
odonata,Pseudagrion quadrioculatum,lower,Pseudagrion superbum
odonata,Pseudagrion symoensii,lower,
odonata,Pseudagrion syriacum,lower,
odonata,Pseudagrion tanganyicum,lower,
odonata,Pseudagrion thenartum,lower,
odonata,Pseudagrion tinctipenne,lower,
odonata,Pseudagrion torridum,lower,
odonata,Pseudagrion orientis,lower,Pseudagrion torridum
odonata,Pseudagrion hulae,lower,Pseudagrion torridum
odonata,Pseudagrion trigonale,lower,
odonata,Pseudagrion ungulatum,lower,
odonata,Pseudagrion ustum,lower,
odonata,Pseudagrion vaalense,lower,
odonata,Pseudagrion vakoanae,lower,
odonata,Pseudagrion vumbaense,lower,
odonata,Pseudagrion williamsoni,lower,
odonata,Pseudagrion woodlarkensis,lower,
odonata,Pseudostigma aberrans,lower,
odonata,Pseudostigma accedens,lower,
odonata,Pseudotepuibasis garrisoni,lower,
odonata,Pyrrhosoma elisabethae,lower,
odonata,Pyrrhosoma nymphula,lower,
odonata,Libellula nymphula,lower,Pyrrhosoma nymphula
odonata,Libellula minius,lower,Pyrrhosoma nymphula
odonata,Agrion sanguinea,lower,Pyrrhosoma nymphula
odonata,Agrion amazon,lower,Pyrrhosoma nymphula
odonata,Agiron lincolniense,lower,Pyrrhosoma nymphula
odonata,Moroagrion danielli,lower,Pyrrhosoma nymphula
odonata,Pyrrhosoma nymphula,lower,Pyrrhosoma nymphula
odonata,Roppaneura beckeri,lower,
odonata,Sangabasis braulitae,lower,
odonata,Amphicnemis braulitae,lower,Sangabasis braulitae
odonata,Sangabasis bukid,lower,
odonata,Sangabasis bulba,lower,
odonata,Sangabasis cahilogi,lower,
odonata,Sangabasis carmelae,lower,
odonata,Sangabasis circularis,lower,
odonata,Amphicnemis circularis,lower,Sangabasis circularis
odonata,Sangabasis dentifer,lower,
odonata,Teinobasis dentifer,lower,Sangabasis dentifer
odonata,Sangabasis feliculoi,lower,
odonata,Sangabasis furcata,lower,
odonata,Amphicnemis furcata,lower,Sangabasis furcata
odonata,Sangabasis hamis,lower,
odonata,Sangabasis janvantoli,lower,
odonata,Sangabasis zamboanga,lower,
odonata,Schistolobos boliviensis,lower,
odonata,Telagrion boliviensis,lower,Schistolobos boliviensis
odonata,Stenagrion dubium,lower,
odonata,Pseudagrion dubium,lower,Stenagrion dubium
odonata,Stenagrion petermilleri,lower,
odonata,Teinobasis aerides,lower,
odonata,Teinobasis albula,lower,
odonata,Teinobasis alluaudi,lower,
odonata,Telebasis alluaudi,lower,Teinobasis alluaudi
odonata,Seychellibasis berlandi,lower,Teinobasis alluaudi
odonata,Teinobasis malawiensis,lower,Teinobasis alluaudi
odonata,Teinobasis alternans,lower,
odonata,Teinobasis aluensis,lower,
odonata,Teinobasis emarginata,lower,Teinobasis aluensis
odonata,Papuagrion gurneyi,lower,Teinobasis aluensis
odonata,Teinobasis angusticlavia,lower,
odonata,Teinobasis annamalija,lower,
odonata,Teinobasis aquila,lower,
odonata,Teinobasis argiocnemis,lower,
odonata,Teinobasis ariel,lower,
odonata,Teinobasis aurea,lower,
odonata,Teinobasis bradleyi,lower,
odonata,Teinobasis budeni,lower,
odonata,Teinobasis buwaldai,lower,
odonata,Teinobasis carolinensis,lower,
odonata,Teinobasis chionopleura,lower,
odonata,Teinobasis chrysea,lower,
odonata,Teinobasis corolla,lower,
odonata,Teinobasis cryptica,lower,
odonata,Teinobasis cuneata,lower,
odonata,Teinobasis debeauforti,lower,
odonata,Teinobasis debeauxi,lower,
odonata,Teinobasis dolabrata,lower,
odonata,Teinobasis dominula,lower,
odonata,Teinobasis euglena,lower,
odonata,Teinobasis fatakula,lower,
odonata,Teinobasis filamenta,lower,
odonata,Teinobasis filiformis,lower,
odonata,Amphicnemis filiformis,lower,Teinobasis filiformis
odonata,Teinobasis filum,lower,
odonata,Amphicnemis filum,lower,Teinobasis filum
odonata,Teinobasis flavolineata,lower,
odonata,Teinobasis fortis,lower,
odonata,Teinobasis fulgens,lower,
odonata,Teinobasis gracillima,lower,
odonata,Teinobasis hamalaineni,lower,
odonata,Teinobasis helvola,lower,
odonata,Teinobasis imitans,lower,
odonata,Teinobasis kiautai,lower,
odonata,Teinobasis kirbyi,lower,
odonata,Teinobasis laglaizei,lower,
odonata,Telebasis laglaize,lower,Teinobasis laglaizei
odonata,Teinobasis laidlawi,lower,
odonata,Teinobasis lieftincki,lower,
odonata,Teinobasis lorquini,lower,
odonata,Telebasis lorquini,lower,Teinobasis lorquini
odonata,Telebasis combusta,lower,Teinobasis lorquini
odonata,Teinobasis luciae,lower,
odonata,Teinobasis lutea,lower,
odonata,Teinobasis macroglossa,lower,
odonata,Teinobasis martinschorri,lower,
odonata,Teinobasis metallica,lower,
odonata,Telebasis metallica,lower,Teinobasis metallica
odonata,Teinobasis micans,lower,
odonata,Teinobasis michalskii,lower,
odonata,Teinobasis nigra,lower,
odonata,Teinobasis nigrolutea,lower,
odonata,Teinobasis nitescens,lower,
odonata,Teinobasis obtusilingua,lower,
odonata,Teinobasis olivacea,lower,
odonata,Teinobasis olthofi,lower,
odonata,Teinobasis palauensis,lower,
odonata,Teinobasis ponapensis,lower,
odonata,Teinobasis pretiosa,lower,
odonata,Telebasis pretiosa,lower,Teinobasis pretiosa
odonata,Teinobasis prothoracica,lower,
odonata,Telebasis prothoracica,lower,Teinobasis prothoracica
odonata,Teinobasis pulverulenta,lower,
odonata,Teinobasis rajah,lower,
odonata,Telebasis leonorae,lower,Teinobasis rajah
odonata,Teinobasis ranee,lower,
odonata,Teinobasis recurva,lower,
odonata,Telebasis recurva,lower,Teinobasis recurva
odonata,Teinobasis rubricauda,lower,
odonata,Teinobasis ruficollis,lower,
odonata,Telebasis ruficollis,lower,Teinobasis ruficollis
odonata,Teinobasis rufithorax,lower,
odonata,Telebasis rufithorax,lower,Teinobasis rufithorax
odonata,Teinobasis samaritis,lower,
odonata,Teinobasis scintillans,lower,
odonata,Teinobasis serena,lower,
odonata,Teinobasis simulans,lower,
odonata,Teinobasis sjupp,lower,
odonata,Teinobasis splendens,lower,
odonata,Teinobasis stigmatizans,lower,
odonata,Teinobasis strigosa,lower,
odonata,Teinobasis suavis,lower,
odonata,Teinobasis superba,lower,
odonata,Telebasis superba,lower,Teinobasis superba
odonata,Telebasis eximia,lower,Teinobasis superba
odonata,Teinobasis tenuis,lower,
odonata,Telebasis tenuis,lower,Teinobasis tenuis
odonata,Teinobasis vincenti,lower,
odonata,Teinobasis wallacei,lower,
odonata,Telagrion longum,lower,
odonata,Metaleptobasis sooretamae,lower,Telagrion longum
odonata,Leptobasis tenax,lower,Telagrion longum
odonata,Telebasis abuna,lower,
odonata,Telebasis aurea,lower,
odonata,Telebasis bastiaani,lower,
odonata,Telebasis bickorum,lower,
odonata,Telebasis boomsmae,lower,
odonata,Telebasis brevis,lower,
odonata,Telebasis byersi,lower,
odonata,Telebasis carmesina,lower,
odonata,Telebasis carminita,lower,
odonata,Telebasis carota,lower,
odonata,Telebasis carvalhoi,lower,
odonata,Telebasis celiovallei,lower,
odonata,Telebasis coccinea,lower,
odonata,Erythragrion coccineum,lower,Telebasis coccinea
odonata,Telebasis coccinata,lower,Telebasis coccinea
odonata,Telebasis collopistes,lower,
odonata,Telebasis corallina,lower,
odonata,Erythragrion corallinum,lower,Telebasis corallina
odonata,Telebasis corbeti,lower,
odonata,Telebasis demarara,lower,
odonata,Aeolagrion demararum,lower,Telebasis demarara
odonata,Telebasis fluviatilis,lower,Telebasis demarara
odonata,Telebasis digiticollis,lower,
odonata,Telebasis divaricata,lower,
odonata,Telebasis dominicana,lower,
odonata,Agrion dominicanum,lower,Telebasis dominicana
odonata,Telebasis dunklei,lower,
odonata,Telebasis erythrina,lower,
odonata,Agrion erythrinum,lower,Telebasis erythrina
odonata,Telebasis farcimentum,lower,
odonata,Telebasis filiola,lower,
odonata,Agrion filiolum,lower,Telebasis filiola
odonata,Telebasis flammeola,lower,
odonata,Telebasis garleppi,lower,
odonata,Telebasis garrisoni,lower,
odonata,Telebasis gigantea,lower,
odonata,Telebasis griffinii,lower,
odonata,Erithragrion griffinii,lower,Telebasis griffinii
odonata,Telebasis limoncocha,lower,Telebasis griffinii
odonata,Telebasis igapocola,lower,
odonata,Telebasis inalata,lower,
odonata,Aeolagrion inalatum,lower,Telebasis inalata
odonata,Telebasis incolumis,lower,
odonata,Telebasis isthmica,lower,
odonata,Telebasis lenkoi,lower,
odonata,Telebasis pareci,lower,Telebasis lenkoi
odonata,Telebasis leptocyclia,lower,
odonata,Telebasis levis,lower,
odonata,Telebasis livida,lower,
odonata,Telebasis luizae,lower,
odonata,Telebasis milleri,lower,
odonata,Telebasis myrianae,lower,
odonata,Telebasis obsoleta,lower,
odonata,"Leptagrion? obsoletum Selys, 1876",lower,Telebasis obsoleta
odonata,Acanthagrion chirihuanum,lower,Telebasis obsoleta
odonata,Telebasis pallida,lower,
odonata,Telebasis paraensei,lower,
odonata,Telebasis pataxo,lower,
odonata,Telebasis racenisi,lower,
odonata,Telebasis rojinegra,lower,
odonata,Telebasis rubricauda,lower,
odonata,Telebasis salva,lower,
odonata,Agrion salvum,lower,Telebasis salva
odonata,Telebasis boucardi,lower,Telebasis salva
odonata,Telebasis sanguinalis,lower,
odonata,Telebasis selaopyge,lower,
odonata,Telebasis simulacrum,lower,
odonata,Skiallagma simulacrum,lower,Telebasis simulacrum
odonata,Telebasis lacustris,lower,Telebasis simulacrum
odonata,Telebasis simulata,lower,
odonata,Telebasis theodori,lower,
odonata,Argia theodori,lower,Telebasis theodori
odonata,Telebasis auripennis,lower,Telebasis theodori
odonata,Telebasis versicolor,lower,
odonata,Telebasis vulcanoae,lower,
odonata,Helveciagrion vulcanoae,lower,Telebasis vulcanoae
odonata,Telebasis vulnerata,lower,
odonata,Agrion vulneratum,lower,Telebasis vulnerata
odonata,Telebasis watsoni,lower,
odonata,Telebasis williamsoni,lower,
odonata,Telebasis willinki,lower,
odonata,Tepuibasis chimantai,lower,
odonata,Aeolagrion chimantai,lower,Tepuibasis chimantai
odonata,Tepuibasis fulva,lower,
odonata,Aeolagrion fulvum,lower,Tepuibasis fulva
odonata,Tepuibasis garciana,lower,
odonata,Tepuibasis neblinae,lower,
odonata,Aeolagrion neblinae,lower,Tepuibasis neblinae
odonata,Tepuibasis nigra,lower,
odonata,Tepuibasis rubicunda,lower,
odonata,Tepuibasis thea,lower,
odonata,Thaumatagrion funereum,lower,
odonata,Tigriagrion aurantinigrum,lower,
odonata,Tuberculobasis arara,lower,
odonata,Tuberculobasis cardinalis,lower,
odonata,Oxyagrion cardinale,lower,Tuberculobasis cardinalis
odonata,Tuberculobasis costalimai,lower,
odonata,Leptobasis costalimai,lower,Tuberculobasis costalimai
odonata,Tuberculobasis geijskesi,lower,
odonata,Tuberculobasis guarani,lower,
odonata,Tuberculobasis inversa,lower,
odonata,Telagrion inversum,lower,Tuberculobasis inversa
odonata,Leptobasis tuberculata,lower,Tuberculobasis inversa
odonata,Tuberculobasis karitiana,lower,
odonata,Tuberculobasis macuxi,lower,
odonata,Tuberculobasis mammilaris,lower,
odonata,Leptobasis mammilaris,lower,Tuberculobasis mammilaris
odonata,Tuberculobasis tirio,lower,
odonata,Tuberculobasis williamsoni,lower,
odonata,Tuberculobasis yanomami,lower,
odonata,Leptobasis yanomami,lower,Tuberculobasis yanomami
odonata,Tukanobasis corbeti,lower,
odonata,Vanuatubasis bidens,lower,
odonata,Nesobasis bidens,lower,Vanuatubasis bidens
odonata,Vanuatubasis malekulana,lower,
odonata,Nesobasis malekulana,lower,Vanuatubasis malekulana
odonata,Vanuatubasis santoensis,lower,
odonata,Xanthagrion erythroneurum,lower,
odonata,Xanthocnemis tuanuii,lower,
odonata,Xanthocnemis zealandica,lower,
odonata,Telebasis zealandica,lower,Xanthocnemis zealandica
odonata,Telebasis sobrina,lower,Xanthocnemis zealandica
odonata,Xanthocnemis sinclairi,lower,Xanthocnemis zealandica
odonata,Xiphiagrion cyanomelas,lower,
odonata,Xiphiagrion karschi,lower,Xiphiagrion cyanomelas
odonata,Skiallagma baueri,lower,Xiphiagrion cyanomelas
odonata,Xiphiagrion truncatum,lower,
odonata,Zoniagrion exclamationis,lower,
odonata,"Agrion? exclamationis Selys, 1876",lower,Zoniagrion exclamationis
odonata,"Agrion? exclamationis Selys, 1876",lower,
odonata,Epiophlebia diana,lower,
odonata,Epiophlebia sinensis,lower,
odonata,Epiophlebia laidlawi,lower,
odonata,Epiophlebia superstes,lower,
odonata,Palaeophlebia superstes,lower,Epiophlebia superstes
odonata,Palaeophlebia superstes,lower,
odonata,Petalura gigantea,lower,
odonata,Petalura hesperia,lower,
odonata,Petalura ingentissima,lower,
odonata,Petalura litorea,lower,
odonata,Petalura pulcherrima,lower,
odonata,Phenes raptor,lower,
odonata,Phenes raptor,lower,Phenes raptor
odonata,Tachopteryx thoreyi,lower,
odonata,Uropetala thoreyi,lower,Tachopteryx thoreyi
odonata,Tanypteryx hageni,lower,
odonata,Tachopteryx hageni,lower,Tanypteryx hageni
odonata,Tanypteryx pryeri,lower,
odonata,Tachopteryx pryeri,lower,Tanypteryx pryeri
odonata,Uropetala carovei,lower,
odonata,Petalura carovei,lower,Uropetala carovei
odonata,Uropetala chiltoni,lower,
odonata,Uropetala chiltoni,lower,
odonata,Acanthaeschna victoria,lower,
odonata,Adversaeschna brevistyla,lower,
odonata,Aeschna brevistyla,lower,Adversaeschna brevistyla
odonata,Adversaeschna brevistyla,lower,Adversaeschna brevistyla
odonata,Aeschnophlebia anisoptera,lower,
odonata,Aeschnophlebia longistigma,lower,
odonata,Aeschnophlebia kolthoffi,lower,Aeschnophlebia longistigma
odonata,Aeschnophlebia zygoptera,lower,Aeschnophlebia longistigma
odonata,Aeshna affinis,lower,
odonata,Aeshna landoltii,lower,Aeshna affinis
odonata,Aeshna annulata,lower,
odonata,Aeshna athalia,lower,
odonata,Aeshna caerulea,lower,
odonata,Libellula caerulea,lower,Aeshna caerulea
odonata,Libellula squamata,lower,Aeshna caerulea
odonata,Aeschna borealis,lower,Aeshna caerulea
odonata,Aeshna canadensis,lower,
odonata,Anax maritimus,lower,Aeshna canadensis
odonata,Aeshna clepsydra,lower,
odonata,"Syn? Aeschna arundinacea Selys in Selys & McLachlan, 1872",lower,Aeshna clepsydra
odonata,Aeshna constricta,lower,
odonata,Aeshna crenata,lower,
odonata,Aeschna maxima,lower,Aeshna crenata
odonata,Aeschna gigas,lower,Aeshna crenata
odonata,Aeshna nigroflava,lower,Aeshna crenata
odonata,Aeschna crenata,lower,Aeshna crenata
odonata,Aeschna translucidata,lower,Aeshna crenata
odonata,Aeshna johnsoni,lower,Aeshna crenata
odonata,Aeshna cyanea,lower,
odonata,Libellula cyanea,lower,Aeshna cyanea
odonata,Libellula aenea,lower,Aeshna cyanea
odonata,Libellula anguis,lower,Aeshna cyanea
odonata,Aeshna maculatissima,lower,Aeshna cyanea
odonata,Libellula varia,lower,Aeshna cyanea
odonata,Aeshna juncea,lower,Aeshna cyanea
odonata,Aeschna atshischgho,lower,Aeshna cyanea
odonata,Aeschna cyanea,lower,Aeshna cyanea
odonata,Aeshna eremita,lower,
odonata,Aeschna hudsonica,lower,Aeshna eremita
odonata,Aeshna frontalis,lower,
odonata,Aeshna grandis,lower,
odonata,Libellula grandis,lower,Aeshna grandis
odonata,Libellula quadrifasciata,lower,Aeshna grandis
odonata,Libellula nobilis,lower,Aeshna grandis
odonata,Libellula rufa,lower,Aeshna grandis
odonata,Libellula flavipennis,lower,Aeshna grandis
odonata,Aeshna linnaei,lower,Aeshna grandis
odonata,Aeshna interrupta,lower,
odonata,Aeshna interna,lower,Aeshna interrupta
odonata,Aeshna lineata,lower,Aeshna interrupta
odonata,Aeshna nevadensis,lower,Aeshna interrupta
odonata,Aeshna isoceles,lower,
odonata,Libellula isoceles,lower,Aeshna isoceles
odonata,Aeschna chrysophthalmus,lower,Aeshna isoceles
odonata,Aeshna rufescens,lower,Aeshna isoceles
odonata,Aeshna antehumeralis,lower,Aeshna isoceles
odonata,Aeshna juncea,lower,
odonata,Libellula juncea,lower,Aeshna juncea
odonata,Libellula ocellata,lower,Aeshna juncea
odonata,Aeschna picta,lower,Aeshna juncea
odonata,Aeschna rustica,lower,Aeshna juncea
odonata,Aeschna picta,lower,Aeshna juncea
odonata,Aeschna crenatoides,lower,Aeshna juncea
odonata,Aeschna juncea,lower,Aeshna juncea
odonata,Aeschna brachystigma,lower,Aeshna juncea
odonata,Aeschna juncea,lower,Aeshna juncea
odonata,Aeschna juncea,lower,Aeshna juncea
odonata,Aeschna juncea,lower,Aeshna juncea
odonata,Aeshna undulata,lower,Aeshna juncea
odonata,Aeschna lapponica,lower,Aeshna juncea
odonata,Aeshna baicalensis,lower,Aeshna juncea
odonata,Aeshna mixta,lower,
odonata,Libellula coluberculus,lower,Aeshna mixta
odonata,Aeschna alpina,lower,Aeshna mixta
odonata,Aeschna coluberculus,lower,Aeshna mixta
odonata,Aeshna lucia,lower,Aeshna mixta
odonata,Aeschna mixta,lower,Aeshna mixta
odonata,Aeshna palmata,lower,
