label,pattern,attr,replace
odonata,Aeshna rufipennis,lower,Remartinia rufipennis
odonata,Aeshna rufipes,lower,Andaeschna rufipes
odonata,Aeshna septentrionalis,lower,
odonata,Aeshna serrana,lower,Rhionaeschna serrana
odonata,Aeshna serrata,lower,
odonata,Aeshna shennong,lower,
odonata,Aeshna sitchensis,lower,
odonata,Aeshna spectabilis,lower,Ophiogomphus cecilia
odonata,Aeshna stigmata,lower,Phyllogomphoides stigmatus
odonata,Aeshna subarctica,lower,
odonata,Aeshna subpupillata,lower,Pinheyschna subpupillata
odonata,Aeshna taiyal,lower,Aeshna petalura
odonata,Aeshna tetraphylla,lower,Lindenia tetraphylla
odonata,Aeshna thomassoni,lower,Nihonogomphus thomassoni
odonata,Aeshna tinti,lower,Rhionaeschna tinti
odonata,Aeshna tuberculifera,lower,
odonata,Aeshna umbrosa,lower,
odonata,Aeshna umbrosa,lower,Aeshna umbrosa
odonata,Aeshna undulata,lower,Aeshna juncea
odonata,Aeshna unguiculata,lower,Onychogomphus uncatus
odonata,Aeshna usambarica,lower,Zosteraeschna usambarica
odonata,Aeshna usambarica,lower,
odonata,Aeshna variegata,lower,Rhionaeschna variegata
odonata,Aeshna vazquezae,lower,Rhionaeschna vazquezae
odonata,Aeshna vercanica,lower,
odonata,Aeshna vernalis,lower,Brachytron pratense
odonata,Aeshna verticalis,lower,
odonata,Aeshna vigintipunctata,lower,Rhionaeschna vigintipunctata
odonata,Aeshna vinosa,lower,Boyeria vinosa
odonata,Aeshna viridis,lower,
odonata,Aeshna viridivittata,lower,Limnetron antarcticum
odonata,Aeshna walkeri,lower,
odonata,Aeshna williamsoniana,lower,
odonata,Aeshna wittei,lower,Afroaeschna scotias
odonata,Aeshna yemenensis,lower,Pinheyschna yemenensis
odonata,"Aeshna? tricolor Palisot de Beauvois, 1807",lower,Diastatomma tricolor
odonata,Aethiothemis basilewskyi,lower,
odonata,Aethiothemis bella,lower,
odonata,Aethiothemis bequaerti,lower,
odonata,Aethiothemis circe,lower,
odonata,Aethiothemis coryndoni,lower,
odonata,Aethiothemis diamangae,lower,Aethiothemis bequaerti
odonata,Aethiothemis discrepans,lower,Aethiothemis solitaria
odonata,Aethiothemis ellioti,lower,
odonata,Aethiothemis erythromelas,lower,
odonata,Aethiothemis gamblesi,lower,
odonata,Aethiothemis incongruens,lower,
odonata,Aethiothemis mediofasciata,lower,
odonata,Aethiothemis modesta,lower,
odonata,Aethiothemis paludinis,lower,Orthetrum hintzi
odonata,Aethiothemis palustris,lower,
odonata,Aethiothemis solitaria,lower,
odonata,Aethiothemis watulikii,lower,Aethiothemis basilewskyi
odonata,Aethriamanta aethra,lower,
odonata,Aethriamanta brevipennis,lower,
odonata,Aethriamanta circumsignata,lower,
odonata,Aethriamanta gracilis,lower,
odonata,Aethriamanta nymphaeae,lower,
odonata,Aethriamanta rezia,lower,
odonata,Africallagma cuneistigma,lower,
odonata,Africallagma elongatum,lower,
odonata,Africallagma fractum,lower,
odonata,Africallagma glaucum,lower,
odonata,Africallagma pallidulum,lower,
odonata,Africallagma pseudelongatum,lower,
odonata,Africallagma quingentum,lower,
odonata,Africallagma rubristigma,lower,
odonata,Africallagma sapphirinum,lower,
odonata,Africallagma sinuatum,lower,
odonata,Africallagma subtile,lower,
odonata,Africallagma vaginale,lower,
odonata,Africocypha centripunctata,lower,
odonata,Africocypha lacuselephantum,lower,
odonata,Africocypha varicolor,lower,
odonata,Afroaeschna scotias,lower,
odonata,Agiron lincolniense,lower,Pyrrhosoma nymphula
odonata,Agnophilogenia monotis,lower,Philogenia monotis
odonata,Agrio cellaris,lower,Calopteryx splendens
odonata,Agrio cyaneus,lower,Calopteryx virgo
odonata,Agrio oeneus,lower,Calopteryx virgo
odonata,Agrio virescens,lower,Calopteryx splendens
odonata,Agriocnemis aborense,lower,Mortonagrion aborense
odonata,Agriocnemis aderces,lower,
odonata,Agriocnemis albifrons,lower,Agriocnemis ruberrima
odonata,Agriocnemis alcyone,lower,Mortonagrion alcyone
odonata,Agriocnemis aligulae,lower,Agriocnemis maclachlani
odonata,Agriocnemis amelia,lower,Ischnura aurora
odonata,Agriocnemis amoena,lower,Mortonagrion amoenum
odonata,Agriocnemis angolensis,lower,
odonata,Agriocnemis angustirami,lower,
odonata,Agriocnemis argentea,lower,
odonata,Agriocnemis australis,lower,Agriocnemis pygmaea
odonata,Agriocnemis binocellata,lower,Mortonagrion aborense
odonata,Agriocnemis bumhilli,lower,
odonata,Agriocnemis canuango,lower,
odonata,Agriocnemis carmelita,lower,
odonata,Agriocnemis clauseni,lower,
odonata,Agriocnemis consimilis,lower,Agriocnemis gratiosa
odonata,Agriocnemis corbeti,lower,
odonata,Agriocnemis dabreui,lower,
odonata,Agriocnemis dissimilis,lower,Agriocnemis palaeforma
odonata,Agriocnemis dobsoni,lower,
odonata,Agriocnemis ebneri,lower,Agriocnemis zerafica
odonata,Agriocnemis exilis,lower,
odonata,Agriocnemis exsudans,lower,
odonata,Agriocnemis falcifera,lower,
odonata,Agriocnemis femina,lower,
odonata,Agriocnemis femina,lower,Agriocnemis femina
odonata,Agriocnemis flavilabris,lower,Agriocnemis forcipata
odonata,Agriocnemis forcipata,lower,
odonata,Agriocnemis gratiosa,lower,
odonata,Agriocnemis hyacinthus,lower,Agriocnemis pygmaea
odonata,Agriocnemis incisa,lower,Agriocnemis femina
odonata,Agriocnemis interrupta,lower,
odonata,Agriocnemis inversa,lower,
odonata,Agriocnemis kalinga,lower,
odonata,Agriocnemis keralensis,lower,
odonata,Agriocnemis kunjina,lower,
odonata,Agriocnemis lacteola,lower,
odonata,Agriocnemis lepida,lower,
odonata,Agriocnemis luteola,lower,
odonata,Agriocnemis maccullochi,lower,Austrocnemis maccullochi
odonata,Agriocnemis maclachlani,lower,
odonata,Agriocnemis materna,lower,
odonata,Agriocnemis merina,lower,
odonata,Agriocnemis minima,lower,
